% Model:              kaiguan.mph
% Version:            COMSOL 6.3.0.290
% Date:               Apr 3 2025, 22:05
% Dimension:          3
% Nodes:              78141
% Expressions:        4
% Description:        电场，x 分量, 电场，y 分量, 电场，z 分量, 电场模
% Length unit:        m
% x,y,z,esbe.Ex (V/m) @ freq=50,esbe.Ey (V/m) @ freq=50,esbe.Ez (V/m) @ freq=50,esbe.normE (V/m) @ freq=50
1.7,2.7,3.6,964.5859352440909,1531.9542039170215,616.2540184406146,1912.3490070104772
1.8,2.7,3.6,978.7357354143091,1468.202988376114,573.2240563776304,1855.2976779114356
1.9,2.7,3.6,988.577173664737,1405.0286985086996,530.7788041395704,1798.0869308372835
2,2.7,3.6,994.3950726577074,1342.7326918359433,489.22666536735574,1741.0041276106695
2.1,2.7,3.6,996.4867363531674,1281.573346585817,448.83294924836537,1684.3001735848463
2.2,2.7,3.6,995.1556835612628,1221.768034509125,409.81776456452826,1628.1899658286934
2.3,2.7,3.6,990.7062552182961,1163.4957584027552,372.3555846183667,1572.854076304076
2.4,2.7,3.6,983.4391074427682,1106.900250795972,336.5763541070412,1518.4414000559925
2.5,2.7,3.6,973.6475613598919,1052.0933479101923,302.5679464721002,1465.0724721635054
2.6,2.7,3.6,961.6147493548361,999.1584759658097,270.3797330078655,1412.8431570038085
2.7,2.7,3.6,947.6114756321864,948.154113124673,240.0269948341106,1361.8284360499083
2.8,2.7,3.6,931.8946959827015,899.1171179722479,211.49589613635203,1312.086060559265
2.9,2.7,3.6,914.7065163786114,852.0658428627446,184.7487409737157,1263.659886587474
3,2.7,3.6,896.2736111156289,807.0029763616777,159.72925448713954,1216.5827651984364
3.1,2.7,3.6,876.8069673018588,763.9180824142785,136.367659740642,1170.8789148207131
3.2,2.7,3.6,856.5018722097851,722.7898240411142,114.58536044104153,1126.5657511497743
3.3,2.7,3.6,835.5380721272866,683.5878759055762,94.29908399007604,1083.6551902245694
3.4,2.7,3.6,814.0800448090437,646.2745428750312,75.42438543655703,1042.1544712964137
3.5,2.7,3.6,792.2773415735685,610.8061108080302,57.878457981302745,1002.0665680829821
3.6,2.7,3.6,770.2649688312777,577.133961535522,41.58223732744091,963.390270984449
3.7,2.7,3.6,748.1637918391126,545.2054867954744,26.461823550464487,926.1200302102234
3.8,2.7,3.6,726.0809553446287,514.9648362449697,12.449274096550425,890.2456518896951
3.9,2.7,3.6,704.1103261622698,486.3535331625254,-0.5171555959766465,855.7519372329343
4,2.7,3.6,682.3329712988408,459.31098860410134,-12.493231606017844,822.6183494245331
4.1,2.7,3.6,660.817691698731,433.7749410772069,-23.529319980438572,790.8187845943692
4.2,2.7,3.6,639.6216356983601,409.6818446604923,-33.67122017011047,760.3215121023563
4.3,2.7,3.6,618.7910175736287,386.9672242437231,-42.96115207846822,731.0893356195315
4.4,2.7,3.6,598.3619649151374,365.566012425739,-51.438802357702,703.0800103017823
4.5,2.7,3.6,578.3615138854049,345.4128787333451,-59.14234607520234,676.2469331819206
4.6,2.7,3.6,558.8087638059436,326.44255829146937,-66.10937293244797,650.5401044975843
4.7,2.7,3.6,539.7161923386808,308.5901839150763,-72.37766201278487,625.9073380619063
4.8,2.7,3.6,521.091120381198,291.79162280821924,-77.98576480831946,602.2956802052666
4.9,2.7,3.6,502.937302557881,275.9838166360894,-82.97337234905399,579.6529805566387
5,2.7,3.6,485.25660592841473,261.1051216750311,-87.38145800772406,557.9295451628756
5.1,2.7,3.6,468.0507274299009,247.0956440461727,-91.25220239766475,537.0797940685133
5.2,2.7,3.6,451.32289078935526,233.897563716126,-94.62872015952212,517.0638420367727
5.3,2.7,3.6,435.0794572215882,221.45544002840722,-97.55461981109636,497.8489227274624
5.4,2.7,3.6,419.331381934501,209.71649104134013,-100.07343672017612,479.4105831401492
5.5,2.7,3.6,404.0954507113778,198.63083891766598,-102.22798523640563,461.7335859781722
5.6,2.7,3.6,389.3952376213389,188.1517140511378,-104.05967879209163,444.8124720968077
5.7,2.7,3.6,375.2617357909829,178.23561151906495,-105.60786623452975,428.6517525603352
5.8,2.7,3.6,361.73362733311285,168.84239478445357,-106.90922888099396,413.2657191687322
5.9,2.7,3.6,348.85717485772227,159.93534327543875,-107.99727612738263,398.67788266880063
6,2.7,3.6,336.68573420097437,151.481142452624,-108.90196845961839,384.92006815387145
0,2.8,3.6,-1.267030636473178,2158.1101569040025,946.77130191265,2356.6537617614144
0.1,2.8,3.6,76.86383278954267,2156.694378472022,948.1127058673655,2357.150057580352
0.2,2.8,3.6,154.0570569352758,2148.881780210201,946.0542883278126,2352.96519280978
0.3,2.8,3.6,229.7267699831087,2134.8008749243713,940.4714980466629,2344.063950292924
0.4,2.8,3.6,303.30560455171116,2114.6596060684446,931.2922325593681,2330.468785827315
0.5,2.8,3.6,374.257411170988,2088.7392329806744,918.5010812721516,2312.2595938837007
0.6,2.8,3.6,442.08874540025454,2057.386294560181,902.1418527833634,2289.5721754068036
0.7,2.8,3.6,506.35867951958255,2021.0030329314284,882.3182150939756,2262.595369068333
0.8,2.8,3.6,566.6865996507147,1980.0367167626157,859.1923647279912,2231.5668534817964
0.9,2.8,3.6,622.7577743764386,1934.9683318312611,832.9817347248145,2196.76768483181
1,2.8,3.6,674.3266107826956,1886.3011043685965,803.9538465068642,2158.515698730275
1.1,2.8,3.6,721.217638264474,1834.5492934587458,772.4195012164635,2117.157971841794
1.2,2.8,3.6,763.3243708463017,1780.2276371165365,738.7245869313481,2073.0626016640986
1.3,2.8,3.6,800.6062887656173,1723.8417686729604,703.2408444085363,2026.6101150139873
1.4,2.8,3.6,833.0842457254138,1665.879842298779,666.3559816858344,1978.1848507613688
1.5,2.8,3.6,860.8346480925861,1606.8055252307447,628.4635540936815,1928.1666748735176
1.6,2.8,3.6,883.9827671750184,1547.0524351319425,589.9530294270903,1876.9233726074906
1.7,2.8,3.6,902.6955381219165,1487.0200285407868,551.2004381195293,1824.8040231240777
1.8,2.8,3.6,917.1741727980864,1427.070883829105,512.5599667226377,1772.133598295385
1.9,2.8,3.6,927.6468737561574,1367.5292715464293,474.3567927919321,1719.2089453564765
2,2.8,3.6,934.3618869764131,1308.6808673941046,436.8813846592218,1666.2962199978933
2.1,2.8,3.6,937.5810769798743,1250.7734383143197,400.3854057430774,1613.6297416183847
2.2,2.8,3.6,937.574153357584,1194.0183195123345,365.07927574034625,1561.41215505399
2.3,2.8,3.6,934.6136260882938,1138.5924983256682,331.13135602727994,1509.8157113561447
2.4,2.8,3.6,928.9705207973428,1084.6411280225711,298.66864921037495,1458.984430050476
2.5,2.8,3.6,920.910846047027,1032.2803089647243,267.7788374682723,1409.0368797299868
2.6,2.8,3.6,910.692773744585,981.5999941504591,238.5134343889797,1360.0693125906537
2.7,2.8,3.6,898.564471006827,932.6668990527622,210.89179232038464,1312.158908521593
2.8,2.8,3.6,884.7625069614868,885.5273201010742,184.90569228169397,1265.366920465498
2.9,2.8,3.6,869.5107502082766,840.2097905495167,160.52424536687636,1219.7415587794112
3,2.8,3.6,853.0196709545961,796.727525505144,137.69885133280286,1175.3205020722692
3.1,2.8,3.6,835.4859650017871,755.0806285288766,116.36798890854334,1132.1329701661152
3.2,2.8,3.6,817.0924235983202,715.2580497512055,96.46165000322571,1090.20133753221
3.3,2.8,3.6,798.0079825885424,677.2392994591551,77.9052729821733,1049.5423005126518
3.4,2.8,3.6,778.3878953030808,640.9959314995192,60.6230752119975,1010.167638068779
3.5,2.8,3.6,758.3739854627252,606.4928177561576,44.540729196802886,972.0846240805398
3.6,2.8,3.6,738.0949483720229,573.689238757407,29.58736741784378,935.2961604695439
3.7,2.8,3.6,717.6666803749051,542.5398166684389,15.69693663674343,899.8007060514776
3.8,2.8,3.6,697.1926275442795,512.9953161250548,2.808951746984121,865.5920774119056
3.9,2.8,3.6,676.764154544571,485.00333619690196,-9.131278329601173,832.6591963357432
4,2.8,3.6,656.4609432128026,458.5089138207826,-20.172864780062582,800.9858541137858
4.1,2.8,3.6,636.3514373040807,433.4550558270265,-30.359896376227084,770.5505567378141
4.2,2.8,3.6,616.4933546744716,409.7832135850408,-39.73224083502282,741.3265066457824
4.3,2.8,3.6,596.9342905646763,387.43371157572153,-48.3264930392736,713.281766237416
4.4,2.8,3.6,577.7124352909791,366.34613898199814,-56.17697979792274,686.3796358401577
4.5,2.8,3.6,558.8574263534305,346.45971168023243,-63.31674087166846,660.5792643449685
4.6,2.8,3.6,540.3913487312374,327.71361072914397,-69.77841849623803,635.836494807065
4.7,2.8,3.6,522.3298881941513,310.04730244843427,-75.59500179249983,612.1049306715913
4.8,2.8,3.6,504.68363133645823,293.40084429547187,-80.8003875373272,589.33719193551
4.9,2.8,3.6,487.45949353011576,277.7151798387291,-85.42973413619404,567.486315623624
5,2.8,3.6,470.6622431135212,262.93242508494205,-89.51960070063478,546.507242553382
5.1,2.8,3.6,454.2960780384989,248.9961471938609,-93.1078773401183,526.3583234464248
5.2,2.8,3.6,438.36620106741486,235.85163522373932,-96.23352559841805,507.002772699608
5.3,2.8,3.6,422.88033251149284,223.44616106376287,-98.93615888788679,488.40999790611676
5.4,2.8,3.6,407.8500962596703,211.72922724330243,-101.25550132431329,470.55673753173096
5.5,2.8,3.6,393.2922159512781,200.65279700446257,-103.23076913193313,453.42794771512627
5.6,2.8,3.6,379.22946367432803,190.1715010303164,-104.90002147908592,437.0173914493047
5.7,2.8,3.6,365.69131317678455,180.2428146647468,-106.29952709266615,421.3278987099666
5.8,2.8,3.6,352.7142625226762,170.82719943244348,-107.46318936481794,406.3712835835056
5.9,2.8,3.6,340.34180636154497,161.88820320972127,-108.42206622249563,392.1679231399052
6,2.8,3.6,328.6240542740703,153.39251449097998,-109.20401232127375,378.7460215717883
0,2.9,3.6,-1.2584944614252054,2063.8490071968035,835.1155900608405,2226.407949383537
0.1,2.9,3.6,70.7044603065706,2062.5751396780615,837.2032254048449,2227.1337113324594
0.2,2.9,3.6,141.86270807680876,2055.420798976387,836.3370628740649,2223.5870505884027
0.3,2.9,3.6,211.69969655829308,2042.500600179676,832.3795075670391,2215.7348911534423
0.4,2.9,3.6,279.7118475347627,2023.9993039314695,825.2383600321994,2203.5948472518758
0.5,2.9,3.6,345.41971086696344,2000.16656461222,814.8716747912981,2187.234991770487
0.6,2.9,3.6,408.3782212444629,1971.3100398603633,801.2911112864997,2166.772597636358
0.7,2.9,3.6,468.1856537259087,1937.7871756561742,784.5635589400404,2142.3717983835
0.8,2.9,3.6,524.4909578581778,1899.9960304482463,764.8108984835869,2114.2401450718303
0.9,2.9,3.6,576.9992495065296,1858.365527140199,742.2078533104057,2082.624081275785
1,2.9,3.6,625.4753462005123,1813.3455230038028,716.9779816505797,2047.8034135810803
1.1,2.9,3.6,669.7453375865864,1765.3970665844429,689.3879566576873,2010.0849172879707
1.2,2.9,3.6,709.6962800763997,1714.9831708718098,659.740370722757,1969.7952794869846
1.3,2.9,3.6,745.2741879985563,1662.5603779701205,628.3653765697502,1927.2736370751043
1.4,2.9,3.6,776.4805582958601,1608.5713272939943,595.6115358372992,1882.8640083729572
1.5,2.9,3.6,803.3677097837021,1553.438472017679,561.8362820561683,1836.9079376230127
1.6,2.9,3.6,826.0332407909693,1497.5590217708007,527.3964168989864,1789.737667686703
1.7,2.9,3.6,844.6139118756043,1441.3011273282368,492.6390457866771,1741.6701264031217
1.8,2.9,3.6,859.2792457740037,1385.0012683071418,457.89332268522776,1693.0019581766733
1.9,2.9,3.6,870.2251082336967,1328.9627597235412,423.46331723120556,1644.0057593490408
2,2.9,3.6,877.6674947993499,1273.455258810977,389.62224464283736,1594.9275911906543
2.1,2.9,3.6,881.8367039733622,1218.715130071892,356.60821570836697,1545.9857568074349
2.2,2.9,3.6,882.9720302197867,1164.9465137287912,324.62157654860425,1497.3707469962867
2.3,2.9,3.6,881.3170643030813,1112.3229396250024,293.82382190097564,1449.2461930825639
2.4,2.9,3.6,877.1156460797067,1060.989333848394,264.3379869517712,1401.7506177931919
2.5,2.9,3.6,870.6084779869217,1011.064277304297,236.2503559054269,1354.999751088171
2.6,2.9,3.6,862.0303772598553,962.6423923968779,209.6132739261393,1309.0891763223726
2.7,2.9,3.6,851.6081218365478,915.796754117966,184.44881478604043,1264.0970901425846
2.8,2.9,3.6,839.5588288881494,870.5812434923083,160.7530400125654,1220.086992209136
2.9,2.9,3.6,826.088795400265,827.0327829542545,138.50058570200918,1177.1101623071306
3,2.9,3.6,811.3927263921282,785.173413530656,117.64932848603007,1135.207826898074
3.1,2.9,3.6,795.6532771894392,745.0121916597643,98.14490960891294,1094.4129597670717
3.2,2.9,3.6,779.0408406189675,706.546898382098,79.9249324115533,1054.7516986412782
3.3,2.9,3.6,761.7135170784851,669.7655651169853,62.922690282983694,1016.2443895387559
3.4,2.9,3.6,743.8172142849309,634.6478282199703,47.07032602686445,978.9062926159964
3.5,2.9,3.6,725.4858334021087,601.1661292118399,32.301366663837825,942.7479979650185
3.6,2.9,3.6,706.8415086360396,569.2867794170015,18.552617543328097,907.7756083788346
3.7,2.9,3.6,687.994877829743,538.9709073453181,5.7654344766426675,873.9907500193025
3.8,2.9,3.6,669.0453717425935,510.17530518287026,-6.1135787383577735,841.3904725593285
3.9,2.9,3.6,650.0815192484247,482.85318792097314,-17.132378127672155,809.9670987972883
4,2.9,3.6,631.1812743044004,456.9548755886325,-27.33370833131403,779.70808060959
4.1,2.9,3.6,612.4123778602601,432.4284062857844,-36.755659417192874,750.5959136702744
4.2,2.9,3.6,593.8327734799677,409.2200856106796,-45.43245601103479,722.6081575690363
4.3,2.9,3.6,575.4910989006175,387.27497682739113,-53.39538531790504,695.7176005849961
4.4,2.9,3.6,557.4272766552438,366.53733574746695,-60.67377703051045,669.8925992092173
4.5,2.9,3.6,539.6732249410446,346.95099467182695,-67.29595777063685,645.0976114932567
4.6,2.9,3.6,522.2537050093089,328.4597006118702,-73.29011473614162,621.2939306318921
4.7,2.9,3.6,505.18731362408994,311.0074140763371,-78.68501684907915,598.4406113673392
4.8,2.9,3.6,488.487619009118,294.5385756562421,-83.51055622922752,576.4955676122064
4.9,2.9,3.6,472.16442689419046,278.9983481855662,-87.79808763667666,555.4168061080356
5,2.9,3.6,456.22515075065064,264.33284219843307,-91.58055807815094,535.1637490152534
5.1,2.9,3.6,440.6762482040624,250.48933164382174,-94.89243252791982,515.6985890514368
5.2,2.9,3.6,425.524675114213,237.41646536665598,-97.76943416488041,496.98761495149347
5.3,2.9,3.6,410.77930101794357,225.06447783361494,-100.24812817483576,479.00244313559233
5.4,2.9,3.6,396.4522254243341,213.38540017163524,-102.3653865410713,461.72109374818353
5.5,2.9,3.6,382.55993439441045,202.33327004998392,-104.15777693800248,445.1288555796423
5.6,2.9,3.6,369.1242410906917,191.8643365461915,-105.66092155050524,429.2188944373155
5.7,2.9,3.6,356.1729622845106,181.93725414999847,-106.90887122328502,413.9925727068077
5.8,2.9,3.6,343.7402945041698,172.51325868902603,-107.93353686100818,399.45946336098586
5.9,2.9,3.6,331.8668676188173,163.5563173453657,-108.7642137409365,385.6370585892747
6,2.9,3.6,320.59946900124646,155.03324512833774,-109.42722588247779,372.5501904216924
0,3,3.6,-1.1691914633989409,1972.481447181977,736.3092554724444,2105.430062049122
0.1,3,3.6,65.1370361598765,1971.3216762084498,739.0267209780716,2106.3030358636875
0.2,3,3.6,130.75484405951863,1964.7561204915528,739.168739357985,2103.2674265290466
0.3,3,3.6,195.22868005718877,1952.8873307577442,736.5882031183539,2096.293239297428
0.4,3,3.6,258.11129818501195,1935.879836067165,731.1776430040843,2085.3951490236072
0.5,3,3.6,318.9736008375691,1913.9556118462324,722.8745130364343,2070.632223198179
0.6,3,3.6,377.4138495569075,1887.388149943763,711.6651341405188,2052.106845545998
0.7,3,3.6,433.06587709257366,1856.4953912049123,697.587045689211,2029.962777437173
0.8,3,3.6,485.60599690486464,1821.6318226862672,680.7295890192408,2004.3823125889842
0.9,3,3.6,534.7583855183764,1783.1800641723728,661.2326359945212,1975.5825143608329
1,3,3.6,580.2988016069967,1741.5422717213341,639.2834732570716,1943.8105726943782
1.1,3,3.6,622.0565966026622,1697.1316707566182,615.1119523141588,1909.3383752341472
1.2,3,3.6,659.9150584898894,1650.3645002317485,588.9841101271231,1872.4564480994325
1.3,3,3.6,693.8102076639561,1601.6526060626356,561.1945477066486,1833.4674786157523
1.4,3,3.6,723.7282269523571,1551.396870314854,532.057919514054,1792.6796773065594
1.5,3,3.6,749.7017542990396,1499.981606644523,501.8999296806048,1750.4002628211463
1.6,3,3.6,771.8052949455295,1447.769996098847,471.0482493721813,1706.9293565190706
1.7,3,3.6,790.1500204699679,1395.100583980653,439.8237621869457,1662.5545513023412
1.8,3,3.6,804.8782163146858,1342.2848108090598,408.532512429568,1617.5463734121006
1.9,3,3.6,816.1576199900834,1289.6055104598738,377.4586774758245,1572.1547908772047
2,3,3.6,824.1758621803327,1237.3162775778187,346.85881479915884,1526.606845249818
2.1,3,3.6,829.1351859813353,1185.6415848322113,316.95755225529956,1481.1054028148747
2.2,3,3.6,831.247578925682,1134.7775184107322,287.94480315825354,1435.8289464368913
2.3,3,3.6,830.7304114366195,1084.8929966466028,259.9745017829107,1390.9322673069935
2.4,3,3.6,827.8026365371143,1036.131340763281,233.16477592188585,1346.5478725616908
2.5,3,3.6,822.6815710223892,988.6120770051444,207.5994057626724,1302.7879026815174
2.6,3,3.6,815.5802492101757,942.4328643253428,183.33036610219528,1259.7463513729133
2.7,3,3.6,806.7053174861911,897.6714596768228,160.38121378577284,1217.5013973356301
2.8,3,3.6,796.2554212647093,854.3876521909343,138.75106477549753,1176.117687175102
2.9,3,3.6,784.4200253304969,812.6251166544383,118.41890459106116,1135.6484461846824
3,3,3.6,771.3786031426388,772.4131544489522,99.34799007076981,1096.13733340452
3.1,3,3.6,757.3001297017469,733.7683055115764,81.4901266988586,1057.619994784993
3.2,3,3.6,742.3428150888807,696.6958272426433,64.78964088013959,1020.1253003316664
3.3,3,3.6,726.654020896694,661.1910452899132,49.18690710592682,983.6762761638344
3.4,3,3.6,710.3703087210886,627.2405867653266,34.621332675963004,948.2907601967161
3.5,3,3.6,693.6175780394533,594.8235089787124,21.033744619692015,913.9818213792831
3.6,3,3.6,676.5112596898274,563.9123367167244,8.368162322825356,880.7579883992507
3.7,3,3.6,659.1565404214776,534.4740191342662,-3.4270266529738365,848.6233360105219
3.8,3,3.6,641.6486033179518,506.470814222119,-14.398442110456472,817.5774770221491
3.9,3,3.6,624.0728780190781,479.8611053300905,-24.587571294145732,787.6155065447708
4,3,3.6,606.5053032719641,454.60015104059084,-34.03103194747575,758.7279429140298
4.1,3,3.6,589.0126120380904,430.64076733795775,-42.7611483632802,730.900706965526
4.2,3,3.6,571.6526557165705,407.9339398463834,-50.806747696561274,704.1151778494075
4.3,3,3.6,554.4747885103343,386.4293640425458,-58.194085954240336,678.3483589778601
4.4,3,3.6,537.5203350731882,366.0759127074157,-64.94781924049369,653.5731815993186
4.5,3,3.6,520.8231639335276,346.8220322047671,-71.09194514394198,629.7589656183736
4.6,3,3.6,504.41038557418597,328.61607207076634,-76.65065077997417,606.8720476041977
4.7,3,3.6,488.3031874892466,311.4065554100629,-81.64901720168916,584.8765747356622
4.8,3,3.6,472.51780937012586,295.14240025763706,-86.11354400441735,563.7354513091957
4.9,3,3.6,457.0666504386634,279.7731039807503,-90.07247238222567,543.4114122240072
5,3,3.6,441.9594887613497,265.2489036698812,-93.55589911246977,523.8681865345615
5.1,3,3.6,427.204780257274,251.52092515250092,-96.59568743545913,505.0717047067324
5.2,3,3.6,412.81099424131867,238.541331764085,-99.22519306040613,486.99129649734414
5.3,3,3.6,398.7879338548107,226.2634814787972,-101.47883407221389,469.60082304415823
5.4,3,3.6,385.14798456681956,214.64209771031017,-103.39154186431495,452.8796871735867
5.5,3,3.6,371.9072327113432,203.63345539584088,-104.99813596314539,436.8136701789383
5.6,3,3.6,359.08639900136404,193.1955802639073,-106.33266842415924,421.3955511814011
5.7,3,3.6,346.71153895393127,183.2884558371896,-107.42778320512264,406.6254761956654
5.8,3,3.6,334.8144725958566,173.87423005996772,-108.31413259691448,392.5110574987795
5.9,3,3.6,323.43291879363824,164.91741169985426,-109.01988667949877,379.06719896709893
6,3,3.6,312.61032394136566,156.3850459808985,-109.57036336352837,366.3156586453669
0,3.1,3.6,-1.0068989687671002,1884.1678235311574,648.8955078633887,1992.7756474829164
0.1,3.1,3.6,60.115723235428206,1883.0969077190728,652.119166672562,1993.7219644631919
0.2,3.1,3.6,120.65032763804042,1877.055919880575,653.0877038143433,1991.0848743314207
0.3,3.1,3.6,180.19511270337634,1866.136937602649,651.6477583551225,1984.8380663158473
0.4,3.1,3.6,238.35267938947655,1850.4868379303643,647.6809215998098,1974.9947122283745
0.5,3.1,3.6,294.7387643930722,1830.3033666147267,641.1092890168541,1961.6071149801771
0.6,3.1,3.6,348.9905556728967,1805.830014069123,631.8998032137531,1944.7657465523569
0.7,3.1,3.6,400.7742528566408,1777.349915589272,620.0671165221311,1924.5976081222957
0.8,3.1,3.6,449.7915830912455,1745.1790284918384,605.6747717000728,1901.2638530149836
0.9,3.1,3.6,495.78504655955834,1709.658858551972,588.8345855984333,1874.9566379557084
1,3.1,3.6,538.541740107446,1671.1490119925381,569.7042176431603,1845.895208759695
1.1,3.1,3.6,577.895686481469,1630.019838054221,548.4830058457962,1814.3212793234381
1.2,3.1,3.6,613.7286748143374,1586.645402675617,525.4062504532842,1780.4938214260708
1.3,3.1,3.6,645.9696899342696,1541.3969986613781,500.73821211928043,1744.683439731258
1.4,3.1,3.6,674.5930694318588,1494.6373550442254,474.76416125400897,1707.1665534535043
1.5,3.1,3.6,699.6155750095711,1446.7156614808264,447.7818629981259,1668.219636258952
1.6,3.1,3.6,721.0925966415501,1397.9634757089264,420.0929048973219,1628.113774001223
1.7,3.1,3.6,739.1137240431821,1348.6915362702928,391.9942707362759,1587.1097836527151
1.8,3.1,3.6,753.797920718883,1299.1874613306063,363.7705351588752,1545.4540974123274
1.9,3.1,3.6,765.2885233010938,1249.714279380307,335.68700265981533,1503.375557782599
2,3.1,3.6,773.7482656511776,1200.5097101283552,307.98404590781456,1461.0831992889453
2.1,3.1,3.6,779.3544963333343,1151.786094625534,280.87281791847204,1418.7650188009245
2.2,3.1,3.6,782.2947227749839,1103.73086261198,254.53242667378686,1376.587667601385
2.3,3.1,3.6,782.7625786925929,1056.5074217958297,229.1085757130818,1334.6969417723358
2.4,3.1,3.6,780.9542757887217,1010.2563573321911,204.71359577302314,1293.2189082661587
2.5,3.1,3.6,777.0655683576583,965.0968389582811,181.42772551363691,1252.2614845467892
2.6,3.1,3.6,771.2892316907066,921.1281466155281,159.3014472062198,1211.9162893910595
2.7,3.1,3.6,763.8130328398423,878.4312414193055,138.3586479831506,1172.260598377846
2.8,3.1,3.6,754.8181556083364,837.0703260005347,118.60035938846408,1133.3592651730892
2.9,3.1,3.6,744.4780303587298,797.0943551336779,100.00882670318742,1095.2665036836177
3,3.1,3.6,732.9575128035199,758.5384729763811,82.55167292037231,1058.0274614878454
3.1,3.1,3.6,720.4123536207682,721.4253662421141,66.18594757384062,1021.6795475897667
3.2,3.1,3.6,706.988901698276,685.766532590077,50.86188467235479,986.2535047631393
3.3,3.1,3.6,692.8239872754183,651.5634701654578,36.52623340218952,951.7742372668077
3.4,3.1,3.6,678.0449365482166,618.8087976083929,23.1250668226171,918.2614184924522
3.5,3.1,3.6,662.7696758999843,587.4873143200815,10.606014645432424,885.7299110486513
3.6,3.1,3.6,647.1068914258212,557.5770089191345,-1.0800959637970209,854.1900353043749
3.7,3.1,3.6,631.1562175515029,529.0500203954691,-11.978174522537756,823.647723058383
3.8,3.1,3.6,615.0084370768649,501.8735523044628,-22.12833202065781,794.1045921391243
3.9,3.1,3.6,598.74568366525,476.0107362574032,-31.565811231531256,765.5579763667722
4,3.1,3.6,582.4416463565377,451.42143766989034,-40.32130302417181,738.0009439533475
4.1,3.1,3.6,566.1617837083935,428.06299476766765,-48.42156089230127,711.4223361552412
4.2,3.1,3.6,549.9635621742784,405.8908815345735,-55.8902231782896,685.8068565414418
4.3,3.1,3.6,533.89673874237,384.85928668729764,-62.74875449107947,661.1352390996685
4.4,3.1,3.6,518.003711113498,364.92160370357385,-69.01742375863432,637.3845200185076
4.5,3.1,3.6,502.319959292303,346.03083103617246,-74.71624537866114,614.5284329097307
4.6,3.1,3.6,486.8746000790927,328.1398863900081,-79.86582124699044,592.5379402584109
4.7,3.1,3.6,471.69107051010565,311.2018437259977,-84.48803433678142,571.3819051068409
4.8,3.1,3.6,456.7879480436079,295.1701058910537,-88.60655833809778,551.0278968166207
4.9,3.1,3.6,442.179904799159,279.99852894623007,-92.24716207749248,531.4431139186934
5,3.1,3.6,427.87878129570356,265.64151600137575,-95.43780149661484,512.5953964493955
5.1,3.1,3.6,413.89475298851005,252.0540984701036,-98.20850537399838,494.454290743635
5.2,3.1,3.6,400.2375516673608,239.1920211324233,-100.5910732256873,476.9921223152354
5.3,3.1,3.6,386.917694608508,227.01184441731635,-102.61861441988128,460.1850279315601
5.4,3.1,3.6,373.9476682596294,215.47107323097208,-104.32496600628747,444.01389677388903
5.5,3.1,3.6,361.34301087783024,204.528316902188,-105.74403265969738,428.4651728766677
5.6,3.1,3.6,349.1232402565081,194.14347988926312,-106.90909513395138,413.5314767863221
5.7,3.1,3.6,337.31257837395333,184.27797827976144,-107.85213353073766,399.2120132401988
5.8,3.1,3.6,325.94043398074416,174.89497324198413,-108.6032085188084,385.5127430701221
5.9,3.1,3.6,315.0416159841517,165.95960977776411,-109.18993763114804,372.44631070717753
6,3.1,3.6,304.65626392335116,157.43924757169464,-109.6370953898014,360.03173264198307
0,3.2,3.6,-0.7880906962491355,1799.0004198237787,571.4690808163423,1887.5857707511339
0.1,3.2,3.6,55.58904120742018,1797.9962801269314,575.0688805034174,1888.5404369978676
0.2,3.2,3.6,111.46347042086165,1792.421582972883,576.684593514552,1886.2036890914835
0.3,3.2,3.6,166.48082713716335,1782.359304708515,576.159631935202,1880.5532373099686
0.4,3.2,3.6,220.2879193087403,1767.940913016911,573.3685533265873,1871.6018105505955
0.5,3.2,3.6,272.5405226270369,1749.3429392736887,568.2227436325181,1859.3967145399051
0.6,3.2,3.6,322.9109230717428,1726.782531670452,560.6749967024705,1844.0189337012177
0.7,3.2,3.6,371.09489949623753,1700.5121722709334,550.7227075021826,1825.5817081227194
0.8,3.2,3.6,416.81786974917446,1670.8137706998893,538.4094620334861,1804.2285170426194
0.9,3.2,3.6,459.8399754742705,1637.9923641903026,523.8248906090464,1780.1304177535685
1,3.2,3.6,499.95994381256764,1602.3696577210876,507.1027467745687,1753.4827233789824
1.1,3.2,3.6,537.0176338418357,1564.2776294362884,488.41727495241184,1724.501051169247
1.2,3.2,3.6,570.8952465386737,1524.0524067902304,467.9780282825732,1693.4168288164587
1.3,3.2,3.6,601.5172443487079,1482.0285899450362,446.0233867228442,1660.472402109427
1.4,3.2,3.6,628.8490857315447,1438.5341633594235,422.8130975784186,1625.9159348691599
1.5,3.2,3.6,652.8949279080829,1393.886096985351,398.62021100185916,1589.9963241706953
1.6,3.2,3.6,673.6944852667631,1348.386697771082,373.7228082527254,1552.9583650610712
1.7,3.2,3.6,691.3192505522834,1302.3207328025899,348.39591939624415,1515.0383869472087
1.8,3.2,3.6,705.8682913737658,1255.9533095971344,322.90400061333344,1476.4605495125872
1.9,3.2,3.6,717.4638271162858,1209.52846852937,297.4942923736253,1437.4339335768566
2,3.2,3.6,726.2467732351273,1163.268418331374,272.39131302750707,1398.1504983850846
2.1,3.2,3.6,732.3724138959218,1117.3733287245232,247.792663690346,1358.783909442343
2.2,3.2,3.6,736.0063329442279,1072.0215846405124,223.86623597310518,1319.4891783102773
